order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-006243,2023-11-06,2023,4,11,November,North America,Canada,Office Supplies,Technology,Consumer,7,93.98,657.86,540.88,116.98,17.7819
ORD-006244,2023-11-06,2023,4,11,November,North America,Canada,Electronics,Accessories,Corporate,3,90.95,272.85,210.16,62.69,22.976
ORD-006245,2023-11-06,2023,4,11,November,Europe,Spain,Clothing,Bottoms,Consumer,10,82.95,829.5,584.07,245.43,29.5877
ORD-006246,2023-11-06,2023,4,11,November,North America,Mexico,Clothing,Outerwear,Consumer,3,218.63,655.89,550.77,105.12,16.0271
ORD-006247,2023-11-07,2023,4,11,November,North America,United States,Office Supplies,Binders,Consumer,8,28.16,225.28,189.55,35.73,15.8603
ORD-006248,2023-11-07,2023,4,11,November,North America,United States,Electronics,Smartphones,Corporate,6,835.54,5013.24,4093.47,919.77,18.3468
ORD-006249,2023-11-07,2023,4,11,November,Europe,France,Office Supplies,Paper & Pens,Consumer,1,26.25,26.25,21.8,4.45,16.9524
ORD-006250,2023-11-07,2023,4,11,November,North America,United States,Clothing,Bottoms,Corporate,4,159.62,638.48,528.05,110.43,17.2958
ORD-006251,2023-11-07,2023,4,11,November,Europe,United Kingdom,Office Supplies,Binders,Corporate,5,47.89,239.45,200.68,38.77,16.1913
ORD-006252,2023-11-07,2023,4,11,November,North America,Mexico,Office Supplies,Paper & Pens,Corporate,10,35.47,354.7,258.81,95.89,27.0341
ORD-006253,2023-11-07,2023,4,11,November,Latin America,Argentina,Electronics,Laptops,Corporate,7,2439.24,17074.68,14461.06,2613.62,15.307
ORD-006254,2023-11-07,2023,4,11,November,Asia Pacific,South Korea,Office Supplies,Technology,Corporate,1,210.75,210.75,164.98,45.77,21.7177
ORD-006255,2023-11-07,2023,4,11,November,North America,United States,Electronics,Accessories,Consumer,9,59.25,533.25,429.59,103.66,19.4393
ORD-006256,2023-11-07,2023,4,11,November,North America,Canada,Furniture,Desks,Consumer,8,580.78,4646.24,3707.73,938.51,20.1993
ORD-006257,2023-11-07,2023,4,11,November,Asia Pacific,China,Electronics,Laptops,Consumer,7,1525.39,10677.73,8150.63,2527.1,23.667
ORD-006258,2023-11-08,2023,4,11,November,Latin America,Chile,Clothing,Outerwear,Consumer,7,229.25,1604.75,1340.35,264.4,16.4761
ORD-006259,2023-11-08,2023,4,11,November,North America,United States,Office Supplies,Binders,Corporate,6,11.87,71.22,52.32,18.9,26.5375
ORD-006260,2023-11-08,2023,4,11,November,North America,Mexico,Office Supplies,Binders,Consumer,6,13.94,83.64,61.25,22.39,26.7695
ORD-006261,2023-11-08,2023,4,11,November,North America,United States,Furniture,Desks,Consumer,10,629.75,6297.5,5129.86,1167.64,18.5413
ORD-006262,2023-11-08,2023,4,11,November,Europe,France,Electronics,Smartphones,Consumer,5,637.89,3189.45,2389.11,800.34,25.0934
ORD-006263,2023-11-08,2023,4,11,November,North America,United States,Clothing,Outerwear,Consumer,9,231.45,2083.05,1751.61,331.44,15.9113
ORD-006264,2023-11-08,2023,4,11,November,Europe,Germany,Office Supplies,Binders,Corporate,2,22.24,44.48,33.42,11.06,24.8651
ORD-006265,2023-11-08,2023,4,11,November,Asia Pacific,Singapore,Office Supplies,Paper & Pens,Home Office,3,5.65,16.95,14.23,2.72,16.0472
ORD-006266,2023-11-08,2023,4,11,November,North America,Canada,Electronics,Laptops,Corporate,9,2281.14,20530.26,16472.64,4057.62,19.7641
ORD-006267,2023-11-08,2023,4,11,November,Europe,Spain,Office Supplies,Binders,Corporate,2,73.16,146.32,113.05,33.27,22.7378
ORD-006268,2023-11-08,2023,4,11,November,North America,United States,Office Supplies,Technology,Consumer,7,170.84,1195.88,952.68,243.2,20.3365
ORD-006269,2023-11-09,2023,4,11,November,North America,Canada,Office Supplies,Technology,Consumer,9,259.92,2339.28,1877.7,461.58,19.7317
ORD-006270,2023-11-09,2023,4,11,November,Latin America,Brazil,Furniture,Desks,Corporate,1,1015.22,1015.22,810.31,204.91,20.1838
ORD-006271,2023-11-09,2023,4,11,November,Latin America,Peru,Furniture,Storage,Corporate,3,203.52,610.56,435.58,174.98,28.6589
ORD-006272,2023-11-09,2023,4,11,November,Asia Pacific,India,Clothing,Bottoms,Corporate,4,88.26,353.04,291.0,62.04,17.5731
ORD-006273,2023-11-09,2023,4,11,November,North America,United States,Furniture,Desks,Consumer,10,754.15,7541.5,5307.05,2234.45,29.6287
ORD-006274,2023-11-09,2023,4,11,November,Asia Pacific,Singapore,Clothing,Tops,Consumer,5,65.2,326.0,244.88,81.12,24.8834
ORD-006275,2023-11-09,2023,4,11,November,Asia Pacific,South Korea,Clothing,Outerwear,Consumer,3,300.2,900.6,718.61,181.99,20.2076
ORD-006276,2023-11-09,2023,4,11,November,Asia Pacific,China,Office Supplies,Paper & Pens,Consumer,1,46.68,46.68,36.29,10.39,22.2579
ORD-006277,2023-11-09,2023,4,11,November,Asia Pacific,India,Electronics,Smartphones,Corporate,2,773.57,1547.14,1088.73,458.41,29.6295
ORD-006278,2023-11-09,2023,4,11,November,North America,United States,Office Supplies,Binders,Consumer,5,34.08,170.4,128.66,41.74,24.4953
ORD-006279,2023-11-10,2023,4,11,November,Europe,Netherlands,Office Supplies,Binders,Home Office,9,65.93,593.37,461.94,131.43,22.1498
ORD-006280,2023-11-10,2023,4,11,November,Latin America,Peru,Furniture,Chairs,Home Office,5,152.93,764.65,626.45,138.2,18.0736
ORD-006281,2023-11-10,2023,4,11,November,North America,United States,Clothing,Tops,Consumer,9,138.45,1246.05,1026.01,220.04,17.659
ORD-006282,2023-11-10,2023,4,11,November,Europe,Netherlands,Office Supplies,Paper & Pens,Corporate,7,13.28,92.96,65.72,27.24,29.3029
ORD-006283,2023-11-10,2023,4,11,November,North America,United States,Electronics,Smartphones,Corporate,2,606.48,1212.96,903.88,309.08,25.4815
ORD-006284,2023-11-10,2023,4,11,November,Europe,Italy,Electronics,Smartphones,Corporate,1,1147.87,1147.87,856.08,291.79,25.4201
ORD-006285,2023-11-10,2023,4,11,November,Asia Pacific,India,Electronics,Accessories,Corporate,4,146.79,587.16,464.21,122.95,20.9398
ORD-006286,2023-11-10,2023,4,11,November,North America,Mexico,Clothing,Bottoms,Consumer,8,77.33,618.64,455.45,163.19,26.3788
ORD-006287,2023-11-11,2023,4,11,November,Europe,United Kingdom,Electronics,Laptops,Consumer,2,2149.99,4299.98,3091.26,1208.72,28.1099
ORD-006288,2023-11-11,2023,4,11,November,Asia Pacific,South Korea,Electronics,Smartphones,Consumer,7,374.0,2618.0,1998.58,619.42,23.66
ORD-006289,2023-11-11,2023,4,11,November,Asia Pacific,China,Clothing,Bottoms,Corporate,9,175.7,1581.3,1265.06,316.24,19.9987
ORD-006290,2023-11-11,2023,4,11,November,Asia Pacific,Australia,Electronics,Accessories,Consumer,2,52.93,105.86,86.25,19.61,18.5245
ORD-006291,2023-11-11,2023,4,11,November,North America,Canada,Clothing,Tops,Consumer,10,95.06,950.6,714.15,236.45,24.8738
ORD-006292,2023-11-11,2023,4,11,November,North America,United States,Electronics,Accessories,Consumer,1,15.71,15.71,13.18,2.53,16.1044
ORD-006293,2023-11-11,2023,4,11,November,Asia Pacific,China,Office Supplies,Paper & Pens,Corporate,9,44.66,401.94,334.96,66.98,16.6642
ORD-006294,2023-11-11,2023,4,11,November,North America,Canada,Furniture,Chairs,Corporate,8,710.28,5682.24,4246.68,1435.56,25.264
ORD-006295,2023-11-11,2023,4,11,November,Asia Pacific,India,Electronics,Smartphones,Consumer,9,560.43,5043.87,4027.27,1016.6,20.1552
ORD-006296,2023-11-11,2023,4,11,November,Latin America,Chile,Office Supplies,Binders,Corporate,2,11.88,23.76,19.41,4.35,18.3081
ORD-006297,2023-11-11,2023,4,11,November,Europe,United Kingdom,Electronics,Accessories,Consumer,3,126.52,379.56,281.0,98.56,25.9669
ORD-006298,2023-11-11,2023,4,11,November,Europe,Spain,Clothing,Tops,Consumer,1,126.18,126.18,99.01,27.17,21.5327
ORD-006299,2023-11-11,2023,4,11,November,North America,Mexico,Electronics,Laptops,Corporate,7,2264.85,15853.95,13280.83,2573.12,16.2302
ORD-006300,2023-11-11,2023,4,11,November,Latin America,Brazil,Furniture,Storage,Consumer,5,432.41,2162.05,1520.46,641.59,29.6751
ORD-006301,2023-11-11,2023,4,11,November,North America,Canada,Furniture,Storage,Corporate,6,111.93,671.58,542.56,129.02,19.2114
ORD-006302,2023-11-12,2023,4,11,November,North America,Canada,Clothing,Bottoms,Consumer,9,175.42,1578.78,1126.61,452.17,28.6405
ORD-006303,2023-11-12,2023,4,11,November,Asia Pacific,Japan,Clothing,Bottoms,Corporate,7,69.18,484.26,375.63,108.63,22.4322
ORD-006304,2023-11-12,2023,4,11,November,North America,United States,Furniture,Chairs,Home Office,7,564.3,3950.1,3302.18,647.92,16.4026
ORD-006305,2023-11-12,2023,4,11,November,North America,United States,Electronics,Smartphones,Home Office,5,610.72,3053.6,2418.95,634.65,20.7837
ORD-006306,2023-11-12,2023,4,11,November,Asia Pacific,South Korea,Furniture,Chairs,Corporate,5,437.34,2186.7,1701.53,485.17,22.1873
ORD-006307,2023-11-12,2023,4,11,November,North America,Canada,Office Supplies,Paper & Pens,Consumer,3,11.28,33.84,25.29,8.55,25.266
ORD-006308,2023-11-13,2023,4,11,November,Asia Pacific,China,Office Supplies,Technology,Consumer,9,104.36,939.24,729.98,209.26,22.2797
ORD-006309,2023-11-13,2023,4,11,November,Asia Pacific,Singapore,Electronics,Smartphones,Corporate,5,362.23,1811.15,1373.04,438.11,24.1896
ORD-006310,2023-11-13,2023,4,11,November,Asia Pacific,South Korea,Clothing,Tops,Corporate,8,86.84,694.72,570.65,124.07,17.859
ORD-006311,2023-11-13,2023,4,11,November,Asia Pacific,China,Electronics,Accessories,Consumer,1,108.74,108.74,87.09,21.65,19.9099
ORD-006312,2023-11-13,2023,4,11,November,Europe,Italy,Office Supplies,Binders,Consumer,10,70.48,704.8,598.09,106.71,15.1405
ORD-006313,2023-11-13,2023,4,11,November,Europe,France,Furniture,Desks,Consumer,7,1107.32,7751.24,5534.27,2216.97,28.6015
ORD-006314,2023-11-13,2023,4,11,November,Asia Pacific,Singapore,Office Supplies,Binders,Consumer,1,27.26,27.26,22.72,4.54,16.6544
ORD-006315,2023-11-13,2023,4,11,November,Europe,France,Electronics,Accessories,Consumer,2,116.12,232.24,192.68,39.56,17.0341
ORD-006316,2023-11-13,2023,4,11,November,North America,United States,Electronics,Smartphones,Consumer,6,606.6,3639.6,2650.63,988.97,27.1725
ORD-006317,2023-11-14,2023,4,11,November,Asia Pacific,Japan,Clothing,Outerwear,Consumer,9,309.51,2785.59,2231.46,554.13,19.8927
ORD-006318,2023-11-14,2023,4,11,November,North America,Mexico,Clothing,Bottoms,Consumer,8,175.02,1400.16,1007.14,393.02,28.0696
ORD-006319,2023-11-14,2023,4,11,November,Asia Pacific,South Korea,Office Supplies,Paper & Pens,Corporate,2,18.2,36.4,27.62,8.78,24.1209
ORD-006320,2023-11-14,2023,4,11,November,Latin America,Colombia,Clothing,Outerwear,Corporate,2,93.47,186.94,157.41,29.53,15.7965
ORD-006321,2023-11-14,2023,4,11,November,Latin America,Argentina,Furniture,Chairs,Consumer,8,586.6,4692.8,3683.24,1009.56,21.513
ORD-006322,2023-11-14,2023,4,11,November,Europe,Italy,Office Supplies,Paper & Pens,Consumer,6,27.34,164.04,122.4,41.64,25.3841
ORD-006323,2023-11-14,2023,4,11,November,North America,United States,Furniture,Desks,Corporate,10,854.03,8540.3,6321.02,2219.28,25.986
ORD-006324,2023-11-15,2023,4,11,November,North America,Mexico,Office Supplies,Binders,Corporate,2,43.74,87.48,68.41,19.07,21.7993
ORD-006325,2023-11-15,2023,4,11,November,Latin America,Colombia,Electronics,Laptops,Consumer,6,2120.83,12724.98,9063.95,3661.03,28.7704
ORD-006326,2023-11-15,2023,4,11,November,Europe,Germany,Furniture,Chairs,Home Office,7,271.13,1897.91,1420.94,476.97,25.1313
ORD-006327,2023-11-15,2023,4,11,November,Europe,United Kingdom,Clothing,Bottoms,Consumer,5,61.64,308.2,225.82,82.38,26.7294
ORD-006328,2023-11-15,2023,4,11,November,Asia Pacific,Japan,Furniture,Chairs,Home Office,6,731.35,4388.1,3463.94,924.16,21.0606
ORD-006329,2023-11-15,2023,4,11,November,Europe,United Kingdom,Clothing,Outerwear,Corporate,5,223.18,1115.9,832.58,283.32,25.3894
ORD-006330,2023-11-16,2023,4,11,November,Europe,Netherlands,Office Supplies,Binders,Consumer,10,60.79,607.9,503.51,104.39,17.1722
ORD-006331,2023-11-16,2023,4,11,November,North America,Canada,Office Supplies,Binders,Corporate,6,30.27,181.62,130.64,50.98,28.0696
ORD-006332,2023-11-16,2023,4,11,November,Asia Pacific,Japan,Furniture,Storage,Corporate,8,157.72,1261.76,922.33,339.43,26.9013
ORD-006333,2023-11-16,2023,4,11,November,Asia Pacific,Japan,Electronics,Laptops,Corporate,2,2172.54,4345.08,3610.78,734.3,16.8996
ORD-006334,2023-11-16,2023,4,11,November,North America,Mexico,Office Supplies,Technology,Home Office,2,205.88,411.76,330.43,81.33,19.7518
ORD-006335,2023-11-17,2023,4,11,November,North America,Canada,Electronics,Smartphones,Home Office,6,929.62,5577.72,3959.29,1618.43,29.016
ORD-006336,2023-11-17,2023,4,11,November,Europe,France,Electronics,Accessories,Consumer,5,84.7,423.5,338.01,85.49,20.1865
ORD-006337,2023-11-17,2023,4,11,November,Europe,Germany,Furniture,Storage,Corporate,2,236.66,473.32,375.06,98.26,20.7597
ORD-006338,2023-11-17,2023,4,11,November,North America,United States,Office Supplies,Technology,Corporate,6,132.56,795.36,565.66,229.7,28.88
ORD-006339,2023-11-18,2023,4,11,November,Latin America,Peru,Electronics,Smartphones,Corporate,5,978.34,4891.7,3969.4,922.3,18.8544
ORD-006340,2023-11-18,2023,4,11,November,North America,United States,Electronics,Laptops,Consumer,2,1144.81,2289.62,1846.62,443.0,19.3482
ORD-006341,2023-11-18,2023,4,11,November,North America,Canada,Furniture,Storage,Consumer,10,360.95,3609.5,2959.44,650.06,18.0097
ORD-006342,2023-11-18,2023,4,11,November,Europe,France,Furniture,Chairs,Corporate,9,457.39,4116.51,3320.63,795.88,19.3339
ORD-006343,2023-11-18,2023,4,11,November,Asia Pacific,South Korea,Office Supplies,Binders,Consumer,6,9.59,57.54,40.49,17.05,29.6316
ORD-006344,2023-11-18,2023,4,11,November,North America,Mexico,Office Supplies,Binders,Corporate,3,71.0,213.0,162.49,50.51,23.7136
ORD-006345,2023-11-18,2023,4,11,November,Europe,Netherlands,Office Supplies,Paper & Pens,Corporate,8,15.65,125.2,101.86,23.34,18.6422
ORD-006346,2023-11-18,2023,4,11,November,Latin America,Brazil,Electronics,Smartphones,Corporate,4,1134.17,4536.68,3181.72,1354.96,29.8668
ORD-006347,2023-11-18,2023,4,11,November,Asia Pacific,Australia,Furniture,Chairs,Home Office,1,723.17,723.17,610.05,113.12,15.6422
ORD-006348,2023-11-18,2023,4,11,November,North America,United States,Electronics,Smartphones,Corporate,3,603.25,1809.75,1444.77,364.98,20.1674
ORD-006349,2023-11-18,2023,4,11,November,Europe,France,Electronics,Smartphones,Corporate,6,1115.71,6694.26,5394.26,1300.0,19.4196
ORD-006350,2023-11-18,2023,4,11,November,North America,United States,Office Supplies,Paper & Pens,Consumer,5,5.3,26.5,20.52,5.98,22.566
ORD-006351,2023-11-18,2023,4,11,November,Europe,Netherlands,Furniture,Desks,Consumer,10,780.24,7802.4,5461.94,2340.46,29.9967
ORD-006352,2023-11-18,2023,4,11,November,Europe,United Kingdom,Office Supplies,Binders,Consumer,8,42.29,338.32,271.83,66.49,19.653
ORD-006353,2023-11-18,2023,4,11,November,Asia Pacific,India,Office Supplies,Technology,Corporate,5,171.48,857.4,655.92,201.48,23.499
ORD-006354,2023-11-19,2023,4,11,November,North America,United States,Office Supplies,Technology,Consumer,2,101.28,202.56,169.1,33.46,16.5186
ORD-006355,2023-11-19,2023,4,11,November,Europe,United Kingdom,Office Supplies,Paper & Pens,Consumer,8,14.97,119.76,93.01,26.75,22.3363
ORD-006356,2023-11-19,2023,4,11,November,North America,United States,Furniture,Chairs,Home Office,7,242.75,1699.25,1324.5,374.75,22.0538
ORD-006357,2023-11-19,2023,4,11,November,Europe,United Kingdom,Electronics,Accessories,Home Office,7,79.04,553.28,468.52,84.76,15.3195
ORD-006358,2023-11-19,2023,4,11,November,Asia Pacific,South Korea,Electronics,Smartphones,Consumer,6,391.66,2349.96,1688.7,661.26,28.1392
ORD-006359,2023-11-19,2023,4,11,November,Europe,France,Office Supplies,Technology,Consumer,8,99.88,799.04,594.3,204.74,25.6232
ORD-006360,2023-11-19,2023,4,11,November,Asia Pacific,China,Electronics,Smartphones,Corporate,7,821.22,5748.54,4308.31,1440.23,25.0538
ORD-006361,2023-11-19,2023,4,11,November,North America,Mexico,Clothing,Tops,Corporate,2,117.03,234.06,171.68,62.38,26.6513
ORD-006362,2023-11-19,2023,4,11,November,Europe,France,Furniture,Chairs,Corporate,1,471.36,471.36,356.05,115.31,24.4633
ORD-006363,2023-11-20,2023,4,11,November,Europe,Germany,Office Supplies,Technology,Home Office,6,98.6,591.6,453.05,138.55,23.4195
ORD-006364,2023-11-20,2023,4,11,November,Europe,Spain,Clothing,Tops,Consumer,3,101.57,304.71,247.13,57.58,18.8967
ORD-006365,2023-11-20,2023,4,11,November,Latin America,Colombia,Furniture,Chairs,Consumer,9,386.46,3478.14,2934.46,543.68,15.6313
ORD-006366,2023-11-20,2023,4,11,November,North America,Canada,Clothing,Bottoms,Consumer,8,170.67,1365.36,1148.16,217.2,15.9079
ORD-006367,2023-11-21,2023,4,11,November,Asia Pacific,Singapore,Clothing,Bottoms,Corporate,1,34.8,34.8,24.44,10.36,29.7701
ORD-006368,2023-11-21,2023,4,11,November,Europe,France,Office Supplies,Binders,Home Office,7,52.45,367.15,269.09,98.06,26.7084
ORD-006369,2023-11-21,2023,4,11,November,Europe,United Kingdom,Office Supplies,Paper & Pens,Corporate,2,23.51,47.02,38.95,8.07,17.1629
ORD-006370,2023-11-21,2023,4,11,November,Asia Pacific,India,Office Supplies,Paper & Pens,Corporate,3,7.37,22.11,18.03,4.08,18.4532
ORD-006371,2023-11-21,2023,4,11,November,Asia Pacific,Australia,Clothing,Outerwear,Consumer,6,366.88,2201.28,1673.89,527.39,23.9583
ORD-006372,2023-11-21,2023,4,11,November,Latin America,Brazil,Furniture,Desks,Consumer,5,611.2,3056.0,2448.98,607.02,19.8632
ORD-006373,2023-11-21,2023,4,11,November,Latin America,Chile,Furniture,Chairs,Consumer,1,572.88,572.88,473.87,99.01,17.2829
ORD-006374,2023-11-21,2023,4,11,November,Latin America,Brazil,Furniture,Desks,Corporate,5,398.95,1994.75,1508.79,485.96,24.362
ORD-006375,2023-11-21,2023,4,11,November,Europe,Italy,Electronics,Smartphones,Consumer,2,1000.93,2001.86,1664.23,337.63,16.8658
ORD-006376,2023-11-22,2023,4,11,November,North America,Canada,Electronics,Accessories,Consumer,4,112.11,448.44,375.46,72.98,16.2742
ORD-006377,2023-11-22,2023,4,11,November,North America,Mexico,Furniture,Desks,Consumer,8,727.42,5819.36,4654.43,1164.93,20.0182
ORD-006378,2023-11-22,2023,4,11,November,Asia Pacific,Singapore,Office Supplies,Paper & Pens,Consumer,10,46.18,461.8,329.48,132.32,28.6531
ORD-006379,2023-11-22,2023,4,11,November,Latin America,Brazil,Clothing,Bottoms,Home Office,5,25.36,126.8,98.33,28.47,22.4527
ORD-006380,2023-11-22,2023,4,11,November,Asia Pacific,China,Electronics,Smartphones,Consumer,1,1044.26,1044.26,882.06,162.2,15.5325
ORD-006381,2023-11-22,2023,4,11,November,North America,Mexico,Office Supplies,Paper & Pens,Home Office,1,34.02,34.02,24.01,10.01,29.4239
ORD-006382,2023-11-22,2023,4,11,November,North America,Canada,Furniture,Chairs,Consumer,3,719.71,2159.13,1748.59,410.54,19.0141
ORD-006383,2023-11-23,2023,4,11,November,Europe,Netherlands,Office Supplies,Paper & Pens,Consumer,5,20.02,100.1,79.95,20.15,20.1299
ORD-006384,2023-11-23,2023,4,11,November,Europe,Italy,Clothing,Bottoms,Consumer,9,85.32,767.88,544.23,223.65,29.1256
ORD-006385,2023-11-23,2023,4,11,November,North America,Mexico,Clothing,Outerwear,Consumer,2,98.59,197.18,166.78,30.4,15.4174
ORD-006386,2023-11-23,2023,4,11,November,North America,Mexico,Furniture,Storage,Consumer,1,114.49,114.49,82.9,31.59,27.5919
ORD-006387,2023-11-23,2023,4,11,November,Asia Pacific,Singapore,Furniture,Storage,Consumer,3,106.44,319.32,241.48,77.84,24.3768
ORD-006388,2023-11-23,2023,4,11,November,Latin America,Argentina,Electronics,Laptops,Corporate,7,866.25,6063.75,5046.97,1016.78,16.7682
ORD-006389,2023-11-23,2023,4,11,November,Asia Pacific,Singapore,Electronics,Laptops,Corporate,1,860.86,860.86,705.43,155.43,18.0552
ORD-006390,2023-11-24,2023,4,11,November,North America,Canada,Electronics,Smartphones,Corporate,7,1071.14,7497.98,5964.0,1533.98,20.4586
ORD-006391,2023-11-24,2023,4,11,November,Latin America,Peru,Furniture,Storage,Corporate,8,130.77,1046.16,747.6,298.56,28.5387
ORD-006392,2023-11-24,2023,4,11,November,Latin America,Brazil,Electronics,Smartphones,Home Office,1,1081.9,1081.9,872.72,209.18,19.3345
ORD-006393,2023-11-24,2023,4,11,November,North America,Canada,Furniture,Desks,Consumer,4,994.24,3976.96,2799.21,1177.75,29.6143
ORD-006394,2023-11-24,2023,4,11,November,Europe,France,Office Supplies,Paper & Pens,Consumer,9,11.6,104.4,84.35,20.05,19.205
ORD-006395,2023-11-24,2023,4,11,November,Europe,Germany,Clothing,Tops,Corporate,3,80.32,240.96,180.42,60.54,25.1245
ORD-006396,2023-11-24,2023,4,11,November,Asia Pacific,Australia,Furniture,Storage,Consumer,3,292.04,876.12,617.25,258.87,29.5473
ORD-006397,2023-11-24,2023,4,11,November,North America,United States,Clothing,Tops,Consumer,4,74.76,299.04,245.03,54.01,18.0611
ORD-006398,2023-11-24,2023,4,11,November,Europe,Italy,Furniture,Desks,Corporate,9,732.7,6594.3,5026.83,1567.47,23.7701
ORD-006399,2023-11-25,2023,4,11,November,Latin America,Brazil,Electronics,Accessories,Consumer,2,134.8,269.6,201.81,67.79,25.1447
ORD-006400,2023-11-25,2023,4,11,November,Europe,France,Electronics,Smartphones,Corporate,3,839.78,2519.34,2134.84,384.5,15.2619
ORD-006401,2023-11-25,2023,4,11,November,Asia Pacific,South Korea,Clothing,Tops,Corporate,1,23.58,23.58,19.44,4.14,17.5573
ORD-006402,2023-11-25,2023,4,11,November,Europe,Germany,Furniture,Desks,Consumer,8,1138.66,9109.28,6804.43,2304.85,25.3022
ORD-006403,2023-11-25,2023,4,11,November,North America,Mexico,Office Supplies,Binders,Corporate,1,65.01,65.01,50.54,14.47,22.2581
ORD-006404,2023-11-25,2023,4,11,November,North America,United States,Office Supplies,Technology,Home Office,10,227.92,2279.2,1804.1,475.1,20.845
ORD-006405,2023-11-25,2023,4,11,November,Europe,Italy,Electronics,Laptops,Home Office,3,2106.09,6318.27,5162.31,1155.96,18.2955
ORD-006406,2023-11-25,2023,4,11,November,North America,United States,Office Supplies,Binders,Corporate,2,56.44,112.88,88.02,24.86,22.0234
ORD-006407,2023-11-25,2023,4,11,November,Europe,France,Electronics,Smartphones,Corporate,2,871.68,1743.36,1386.03,357.33,20.4966
ORD-006408,2023-11-25,2023,4,11,November,Asia Pacific,India,Furniture,Desks,Corporate,9,858.57,7727.13,6443.87,1283.26,16.6072
ORD-006409,2023-11-25,2023,4,11,November,Europe,United Kingdom,Electronics,Accessories,Consumer,5,54.74,273.7,230.98,42.72,15.6083
ORD-006410,2023-11-26,2023,4,11,November,North America,United States,Clothing,Tops,Corporate,2,134.08,268.16,206.47,61.69,23.0049
ORD-006411,2023-11-26,2023,4,11,November,Europe,Germany,Office Supplies,Binders,Consumer,3,15.62,46.86,39.8,7.06,15.0662
ORD-006412,2023-11-26,2023,4,11,November,Europe,France,Furniture,Chairs,Consumer,10,472.68,4726.8,3843.75,883.05,18.6818
ORD-006413,2023-11-26,2023,4,11,November,Europe,Germany,Furniture,Storage,Corporate,5,224.6,1123.0,834.19,288.81,25.7177
ORD-006414,2023-11-27,2023,4,11,November,Asia Pacific,South Korea,Office Supplies,Technology,Home Office,7,140.56,983.92,796.7,187.22,19.028
ORD-006415,2023-11-27,2023,4,11,November,Europe,Italy,Office Supplies,Paper & Pens,Consumer,10,22.67,226.7,188.02,38.68,17.0622
ORD-006416,2023-11-27,2023,4,11,November,Latin America,Colombia,Electronics,Laptops,Consumer,2,1623.22,3246.44,2675.71,570.73,17.5802
ORD-006417,2023-11-27,2023,4,11,November,North America,United States,Furniture,Chairs,Consumer,10,752.59,7525.9,5878.86,1647.04,21.885
ORD-006418,2023-11-27,2023,4,11,November,Asia Pacific,Australia,Electronics,Smartphones,Consumer,8,1073.14,8585.12,6571.79,2013.33,23.4514
ORD-006419,2023-11-27,2023,4,11,November,North America,United States,Clothing,Outerwear,Home Office,7,263.06,1841.42,1318.71,522.71,28.3862
ORD-006420,2023-11-27,2023,4,11,November,Asia Pacific,Japan,Clothing,Tops,Consumer,2,130.17,260.34,201.27,59.07,22.6896
ORD-006421,2023-11-27,2023,4,11,November,North America,United States,Furniture,Desks,Corporate,7,365.01,2555.07,1991.48,563.59,22.0577
ORD-006422,2023-11-27,2023,4,11,November,Asia Pacific,China,Clothing,Tops,Consumer,3,137.9,413.7,312.01,101.69,24.5806
ORD-006423,2023-11-27,2023,4,11,November,Asia Pacific,China,Furniture,Chairs,Consumer,2,267.34,534.68,428.73,105.95,19.8156
ORD-006424,2023-11-27,2023,4,11,November,North America,United States,Furniture,Storage,Consumer,10,111.8,1118.0,883.8,234.2,20.9481
ORD-006425,2023-11-28,2023,4,11,November,Latin America,Peru,Clothing,Outerwear,Consumer,1,157.41,157.41,132.13,25.28,16.06
ORD-006426,2023-11-28,2023,4,11,November,North America,Canada,Office Supplies,Technology,Corporate,10,85.32,853.2,711.11,142.09,16.6538
ORD-006427,2023-11-28,2023,4,11,November,North America,Mexico,Furniture,Chairs,Consumer,4,361.6,1446.4,1021.33,425.07,29.3881
ORD-006428,2023-11-28,2023,4,11,November,Asia Pacific,India,Furniture,Desks,Corporate,3,755.79,2267.37,1726.78,540.59,23.8422
ORD-006429,2023-11-28,2023,4,11,November,Asia Pacific,India,Electronics,Smartphones,Home Office,9,789.12,7102.08,5357.73,1744.35,24.5611
ORD-006430,2023-11-28,2023,4,11,November,Europe,Spain,Electronics,Laptops,Consumer,5,569.0,2845.0,2052.54,792.46,27.8545
ORD-006431,2023-11-28,2023,4,11,November,Europe,Germany,Clothing,Tops,Home Office,8,75.68,605.44,426.3,179.14,29.5884
ORD-006432,2023-11-28,2023,4,11,November,Latin America,Colombia,Furniture,Desks,Corporate,2,841.34,1682.68,1377.54,305.14,18.1342
ORD-006433,2023-11-28,2023,4,11,November,Asia Pacific,Singapore,Clothing,Bottoms,Consumer,3,91.85,275.55,200.01,75.54,27.4143
ORD-006434,2023-11-29,2023,4,11,November,Asia Pacific,Singapore,Electronics,Laptops,Corporate,4,914.99,3659.96,2811.08,848.88,23.1937
ORD-006435,2023-11-29,2023,4,11,November,Europe,United Kingdom,Clothing,Bottoms,Consumer,4,89.18,356.72,268.3,88.42,24.7869
ORD-006436,2023-11-29,2023,4,11,November,Asia Pacific,South Korea,Furniture,Desks,Consumer,10,1279.33,12793.3,9986.2,2807.1,21.942
